Booking_ID,Pickup_Location,Vehicle_Type,Booking_Status,Booking_Value,Driver_Rating
CNR1046586372,Koramangala,Prime Sedan,Driver Not Found,284,
CNR1895661413,Kammanahalli,Prime Sedan,Success,137,4.6
CNR7313891770,Tumkur Road,Prime Plus,Canceled by Driver,679,
CNR9309562681,Banashankari,Auto,Canceled by Customer,1165,
CNR7727526174,Rajajinagar,Prime Sedan,Success,702,4.9
CNR6948473862,Hennur,eBike,Success,497,3.0
CNR8406688353,Kammanahalli,Bike,Canceled by Customer,210,
CNR3982837523,Bellandur,Auto,Success,403,3.7
CNR7416089045,Hosur Road,Auto,Success,442,3.4
CNR1830804397,Sarjapur Road,Auto,Success,385,5.0
CNR8502727214,Yelahanka,Mini,Canceled by Customer,415,
CNR7842036809,Kengeri,eBike,Driver Not Found,360,
CNR7370531325,BTM Layout,Prime SUV,Canceled by Customer,542,
CNR6744468937,Whitefield,Auto,Success,198,4.6
CNR7294261924,Shivajinagar,Prime Plus,Canceled by Driver,382,
CNR7748498528,HSR Layout,Prime Plus,Success,555,4.5
CNR4094809148,Tumkur Road,Bike,Success,228,3.8
CNR4363880091,Vijayanagar,Bike,Success,838,4.4
CNR1249652780,Devanahalli,Mini,Success,452,4.4
CNR2086362711,Sarjapur Road,Mini,Canceled by Customer,2400,
CNR3797185879,Tumkur Road,Mini,Driver Not Found,443,
CNR5148782417,Peenya,eBike,Success,473,4.9
CNR6034115562,Ulsoor,Mini,Success,2158,4.2
CNR1329624324,Padmanabhanagar,Prime Plus,Canceled by Customer,321,
CNR5911180828,Rajarajeshwari Nagar,Prime Plus,Success,265,4.0
CNR7001907347,Cox Town,eBike,Success,253,3.4
CNR3423444261,Vijayanagar,Auto,Driver Not Found,362,
CNR6223698678,Chickpet,Prime Plus,Canceled by Customer,310,
CNR5624695782,Padmanabhanagar,Bike,Canceled by Driver,459,
CNR7554552023,Chamarajpet,Prime Plus,Success,425,5.0
CNR6584397392,Kadugodi,Mini,Canceled by Driver,434,
CNR2028885548,BTM Layout,Prime Plus,Success,166,4.1
CNR3704691745,HSR Layout,eBike,Success,398,3.5
CNR8980403690,Ulsoor,Auto,Success,2366,5.0
CNR9890807833,Kadugodi,Bike,Success,187,3.4
CNR5058259636,BTM Layout,Auto,Success,186,3.6
CNR2324219488,Nagarbhavi,Bike,Success,664,5.0
CNR6623376407,Chamarajpet,Mini,Success,201,4.6
CNR1965004565,JP Nagar,Mini,Success,366,3.2
CNR3320945631,Yeshwanthpur,Prime Plus,Canceled by Customer,205,
CNR9534466698,Varthur,Prime SUV,Success,263,4.2
CNR2262647031,Yeshwanthpur,Prime Plus,Canceled by Driver,374,
CNR6885208734,Hulimavu,Prime SUV,Canceled by Customer,482,
CNR1585823210,Nagarbhavi,Mini,Success,403,4.1
CNR5391910655,Cox Town,eBike,Success,410,3.7
CNR6616968930,Jayanagar,Bike,Success,332,3.5
CNR2561343045,Rajarajeshwari Nagar,Mini,Success,409,4.1
CNR1662280849,Sarjapur Road,Prime Plus,Success,329,4.2
CNR6507486370,Sahakar Nagar,Prime SUV,Canceled by Driver,467,
CNR1412022279,Electronic City,Prime Plus,Success,133,5.0
CNR2990253478,Hebbal,Auto,Success,315,3.5
CNR7929966409,Rajarajeshwari Nagar,Prime Plus,Success,327,4.3
CNR9244366130,Kengeri,Bike,Success,104,3.5
CNR8274670818,Majestic,Prime SUV,Success,348,3.8
CNR3428871912,Shivajinagar,Prime Plus,Canceled by Driver,381,
CNR3610392570,JP Nagar,eBike,Success,120,3.1
CNR3906106158,Hulimavu,Mini,Success,908,3.0
CNR2819420122,Hosur Road,Prime SUV,Success,999,3.2
CNR8763507886,Tumkur Road,Prime Sedan,Canceled by Driver,516,
CNR2273364618,Electronic City,Prime Sedan,Canceled by Driver,465,
CNR9787687154,Indiranagar,eBike,Success,223,4.8
CNR9014110347,HSR Layout,Prime Sedan,Success,2018,4.0
CNR8573276689,Chickpet,Prime SUV,Canceled by Customer,416,
CNR3950024104,Hulimavu,Prime Sedan,Driver Not Found,855,
CNR2904885026,Shivajinagar,Mini,Success,252,4.4
CNR5597708432,Kadugodi,Mini,Canceled by Driver,113,
CNR6151941724,Devanahalli,Prime Plus,Success,186,3.8
CNR8139751288,Cox Town,Prime Sedan,Success,219,3.2
CNR3339755731,Hebbal,eBike,Driver Not Found,764,
CNR4011912695,Chickpet,eBike,Success,915,4.4
CNR3715558202,Shantinagar,Auto,Success,719,4.7
CNR1379389476,Sarjapur Road,Prime Sedan,Success,253,4.8
CNR2784061430,Marathahalli,Prime Sedan,Success,876,3.0
CNR5005852939,Bellandur,Prime Plus,Success,463,4.7
CNR1533973926,MG Road,Prime Plus,Success,212,4.0
CNR9551875517,Rajajinagar,Auto,Canceled by Driver,363,
CNR7568533031,Basavanagudi,Mini,Success,295,4.3
CNR8287937499,BTM Layout,Auto,Success,113,3.7
CNR1359116763,Indiranagar,Mini,Driver Not Found,2739,
CNR4312019383,Chamarajpet,Mini,Canceled by Customer,2061,
CNR2272354290,Richmond Town,Auto,Success,271,3.2
CNR9257997362,Indiranagar,Prime SUV,Success,213,4.2
CNR1628980891,Frazer Town,Prime Sedan,Canceled by Customer,367,
CNR6301912986,Vijayanagar,Prime Sedan,Success,818,3.6
CNR4050071106,Nagarbhavi,Prime Sedan,Canceled by Driver,1805,
CNR1382949918,KR Puram,Prime SUV,Success,257,4.7
CNR2183972839,Ramamurthy Nagar,Prime Plus,Success,504,3.7
CNR2676915647,Rajajinagar,Auto,Success,162,4.4
CNR6991648322,Bannerghatta Road,eBike,Canceled by Customer,193,
CNR5552919971,Sarjapur Road,Prime Plus,Driver Not Found,286,
CNR5427424701,Kengeri,eBike,Success,176,4.1
CNR6351261226,Kadugodi,Mini,Success,554,4.7
CNR6536966938,Hosur Road,Prime SUV,Canceled by Customer,118,
CNR9007449246,Hennur,Bike,Success,378,4.7
CNR8363987774,RT Nagar,Auto,Success,351,3.5
CNR7352467998,Jayanagar,Prime Plus,Success,195,4.4
CNR3475407647,Ramamurthy Nagar,eBike,Success,295,3.9
CNR6006207201,HSR Layout,Auto,Success,951,3.4
CNR9413081757,BTM Layout,Prime SUV,Success,168,4.8
CNR4623804184,Basavanagudi,Mini,Success,261,3.6
CNR9292850287,Banashankari,Prime Sedan,Canceled by Driver,863,
CNR8491467278,Kadugodi,Prime Plus,Canceled by Customer,491,
CNR4151115071,Yelahanka,Prime Sedan,Canceled by Customer,156,
CNR7002295902,Shivajinagar,Mini,Success,482,4.7
CNR6723606403,Devanahalli,Bike,Success,198,3.1
CNR6287062732,Hebbal,Bike,Canceled by Driver,2319,
CNR9578391900,Langford Town,eBike,Canceled by Driver,496,
CNR4157417445,Devanahalli,Bike,Success,192,4.1
CNR8285577127,Sarjapur Road,Prime Sedan,Success,169,5.0
CNR7008862933,Shivajinagar,Prime SUV,Success,236,3.2
CNR3727111239,Yelahanka,Mini,Canceled by Driver,494,
CNR3482120971,Kengeri,Prime Sedan,Success,198,4.6
CNR3543396123,Jayanagar,Prime SUV,Success,115,4.5
CNR9160876038,Yeshwanthpur,Prime Plus,Success,223,4.0
CNR6689322774,Hennur,Prime Sedan,Canceled by Customer,212,
CNR8468251176,Jayanagar,Auto,Canceled by Driver,245,
CNR4216882896,Jayanagar,Prime SUV,Canceled by Driver,464,
CNR3564238822,Chamarajpet,Prime SUV,Canceled by Driver,141,
CNR3636642798,Rajarajeshwari Nagar,eBike,Canceled by Driver,138,
CNR5640207234,Kadugodi,Prime Plus,Success,155,3.1
CNR8264768134,Jayanagar,Auto,Canceled by Driver,230,
CNR4957226689,Yelahanka,Prime Plus,Canceled by Driver,273,
CNR3968220006,JP Nagar,Auto,Success,303,3.5
CNR4660833211,BTM Layout,Prime Sedan,Success,1037,3.8
CNR2102952681,Kammanahalli,Prime Sedan,Driver Not Found,213,
CNR6651566058,Hebbal,Prime Sedan,Success,380,3.3
CNR2144171347,Vijayanagar,eBike,Success,465,4.1
CNR7006659184,Kammanahalli,Bike,Success,333,4.8
CNR6390697428,Chamarajpet,Bike,Driver Not Found,1869,
CNR9939969327,Basavanagudi,Bike,Success,895,4.4
CNR5991000008,Cox Town,Prime Plus,Success,196,5.0
CNR7163874704,Bellandur,eBike,Canceled by Driver,809,
CNR9140857277,BTM Layout,Bike,Success,644,4.9
CNR2595060088,Marathahalli,Mini,Success,107,3.7
CNR3112663719,Rajarajeshwari Nagar,Mini,Canceled by Driver,494,
CNR4797475797,Indiranagar,Auto,Success,474,4.4
CNR8385222659,Magadi Road,Mini,Success,937,4.0
CNR2778211577,BTM Layout,Bike,Success,452,4.3
CNR2905157250,KR Puram,Prime Sedan,Success,372,4.6
CNR6528981603,RT Nagar,Auto,Success,285,3.2
CNR2954282815,MG Road,Auto,Success,307,3.2
CNR1427593062,Indiranagar,Bike,Success,346,3.1
CNR6936559065,Chickpet,Bike,Driver Not Found,884,
CNR4459703468,Ulsoor,Mini,Driver Not Found,369,
CNR5328712039,KR Puram,Prime Plus,Success,227,4.4
CNR6470739415,MG Road,Auto,Canceled by Customer,374,
CNR6792592313,Nagarbhavi,eBike,Success,467,3.1
CNR9850162520,Langford Town,Prime Sedan,Canceled by Driver,455,
CNR9215877639,Whitefield,eBike,Success,697,4.5
CNR9694147830,Indiranagar,Prime SUV,Canceled by Driver,741,
CNR9122433783,Padmanabhanagar,Prime Sedan,Success,481,3.7
CNR1327803370,Hulimavu,eBike,Canceled by Driver,495,
CNR9533663855,Bannerghatta Road,Auto,Success,326,3.8
CNR5151279764,Nagarbhavi,Bike,Canceled by Driver,114,
CNR9076008559,Marathahalli,eBike,Canceled by Customer,245,
CNR1840932260,Majestic,Mini,Success,238,4.2
CNR1446289057,Whitefield,Auto,Canceled by Driver,290,
CNR3277658897,Nagarbhavi,Prime SUV,Driver Not Found,961,
CNR8441647550,Cox Town,Prime SUV,Success,223,3.8
CNR4886490322,Chickpet,eBike,Success,904,3.2
CNR5727466276,Hosur Road,Bike,Canceled by Driver,577,
CNR8843167246,Richmond Town,Prime Plus,Success,181,4.6
CNR2639272704,Vijayanagar,Auto,Canceled by Driver,2929,
CNR4692366234,MG Road,Mini,Canceled by Customer,604,
CNR9467026719,RT Nagar,Mini,Canceled by Customer,793,
CNR1273331990,Kengeri,Prime Plus,Success,226,3.6
CNR7311762276,Cox Town,Bike,Success,619,3.6
CNR4084055598,BTM Layout,eBike,Success,296,4.3
CNR7899634503,Devanahalli,Bike,Success,416,4.8
CNR8837806404,Ramamurthy Nagar,Prime Sedan,Driver Not Found,653,
CNR6917525811,Rajarajeshwari Nagar,eBike,Success,1496,3.1
CNR2491288574,Frazer Town,Prime SUV,Canceled by Driver,350,
CNR2400014771,Sarjapur Road,Prime Sedan,Success,637,4.9
CNR7838210977,Bellandur,Prime SUV,Success,267,3.1
CNR2690939372,Shantinagar,Prime SUV,Success,573,4.8
CNR8332454692,Sarjapur Road,Auto,Success,1114,4.4
CNR9081072279,Hulimavu,eBike,Success,652,4.6
CNR3743032601,Whitefield,Mini,Success,301,4.6
CNR1581206413,Vijayanagar,Prime Plus,Success,742,3.0
CNR2043937532,RT Nagar,Prime SUV,Success,438,3.6
CNR9416153309,Majestic,Mini,Success,730,3.8
CNR7687968508,Tumkur Road,Bike,Driver Not Found,329,
CNR7086752853,Electronic City,Prime Plus,Success,373,4.2
CNR4894647106,Sahakar Nagar,Auto,Success,659,3.4
CNR9603683388,Ramamurthy Nagar,Mini,Driver Not Found,185,
CNR1705809550,Kengeri,Bike,Success,829,3.9
CNR8682559096,Rajarajeshwari Nagar,Prime Plus,Success,1219,5.0
CNR1401460353,Basavanagudi,Prime Plus,Canceled by Customer,355,
CNR9481984921,Peenya,Prime SUV,Success,2315,4.7
CNR4160760910,Tumkur Road,Prime Sedan,Success,367,3.2
CNR2235574366,Ulsoor,Bike,Success,300,3.5
CNR4128380703,Kengeri,Auto,Success,329,4.6
CNR4883839081,Rajajinagar,Mini,Success,501,3.7
CNR1034730255,Banashankari,Prime SUV,Canceled by Driver,262,
CNR6175713971,Jayanagar,Prime Sedan,Driver Not Found,457,
CNR8945965055,Yelahanka,Bike,Success,1699,4.5
CNR1817516905,Devanahalli,Prime Plus,Success,219,3.9
CNR9218351830,Chamarajpet,Prime Sedan,Canceled by Driver,2019,
CNR4634254985,Sarjapur Road,eBike,Canceled by Driver,389,
CNR5845256049,Bellandur,Auto,Driver Not Found,462,
CNR8902386680,Devanahalli,Bike,Driver Not Found,254,
CNR7561645467,Peenya,Prime SUV,Driver Not Found,684,
CNR8403152139,Shivajinagar,Bike,Success,228,3.4
CNR2747210931,Jayanagar,Prime Plus,Success,352,4.3
CNR9265721049,Magadi Road,eBike,Success,789,3.4
CNR6237809723,Sarjapur Road,Bike,Success,531,5.0
CNR5777900353,Banashankari,Prime Sedan,Success,130,4.4
CNR3994616798,Devanahalli,Prime Plus,Success,609,3.1
CNR1180151153,Nagarbhavi,Bike,Driver Not Found,890,
CNR9724956560,Chamarajpet,Mini,Canceled by Driver,254,
CNR5541081234,Hosur Road,Auto,Canceled by Customer,437,
CNR6924100129,Majestic,Prime Plus,Success,214,5.0
CNR7574595616,Koramangala,Prime Plus,Success,208,4.2
CNR6295998043,Padmanabhanagar,Bike,Success,250,4.4
CNR6595227213,Rajarajeshwari Nagar,Prime Sedan,Success,1824,4.8
CNR9992612495,Frazer Town,Auto,Success,658,4.4
CNR8150044280,Koramangala,Prime Sedan,Driver Not Found,390,
CNR2250962017,Ramamurthy Nagar,Auto,Success,812,5.0
CNR2849445673,Sahakar Nagar,eBike,Success,791,3.7
CNR3839755990,Basavanagudi,Bike,Success,344,3.6
CNR9316666954,Shantinagar,Prime SUV,Success,1347,3.7
CNR8067134309,Shivajinagar,Bike,Success,386,4.7
CNR9861458144,Jayanagar,Bike,Driver Not Found,483,
CNR5677379740,Varthur,Prime Plus,Canceled by Driver,2587,
CNR7559507005,Cox Town,Prime Sedan,Success,996,3.4
CNR9672511746,Indiranagar,Prime Sedan,Canceled by Customer,164,
CNR1070132410,Kengeri,eBike,Canceled by Customer,938,
CNR7711497073,Ulsoor,eBike,Success,820,4.9
CNR6104737188,Majestic,Bike,Success,250,4.7
CNR4816531502,RT Nagar,Mini,Success,357,3.1
CNR7729669323,Mysore Road,Bike,Success,259,3.1
CNR5289000825,BTM Layout,eBike,Success,2293,4.2
CNR7815556733,Kammanahalli,Prime SUV,Success,902,4.7
CNR5065108414,Sahakar Nagar,Bike,Success,165,3.3
CNR3880578494,Basavanagudi,Prime SUV,Success,498,4.9
CNR2525198384,Magadi Road,eBike,Success,1822,4.8
CNR3764747228,Nagarbhavi,Prime Plus,Driver Not Found,152,
CNR6723929682,Rajarajeshwari Nagar,eBike,Success,151,3.0
CNR4910427979,Kengeri,Prime SUV,Driver Not Found,397,
CNR3653625416,Richmond Town,Bike,Canceled by Customer,669,
CNR5331670789,MG Road,Auto,Canceled by Driver,223,
CNR8994715775,Varthur,Prime Sedan,Canceled by Customer,228,
CNR2071578679,HSR Layout,Prime Sedan,Canceled by Customer,479,
CNR2987602774,Shivajinagar,eBike,Success,884,4.8
CNR1518269044,Padmanabhanagar,Bike,Success,111,3.1
CNR8788271767,Sahakar Nagar,Prime SUV,Success,153,4.7
CNR2198567852,Yeshwanthpur,Prime SUV,Success,537,3.2
CNR1403647431,Kadugodi,Mini,Success,217,4.4
CNR8791845677,JP Nagar,Bike,Driver Not Found,487,
CNR3947822671,HSR Layout,eBike,Success,581,3.5
CNR2219174477,Hulimavu,Mini,Success,300,3.7
CNR3343146413,Sarjapur Road,Mini,Success,205,4.6
CNR9919372585,Jayanagar,Auto,Canceled by Driver,458,
CNR8544458416,Indiranagar,Auto,Success,392,3.7
CNR7724054218,Whitefield,Mini,Canceled by Customer,266,
CNR8373647023,Magadi Road,Bike,Driver Not Found,464,
CNR4208350664,MG Road,Prime Plus,Success,207,4.8
CNR1559781922,Chamarajpet,Prime Plus,Driver Not Found,384,
CNR7636271979,Koramangala,Prime Sedan,Canceled by Driver,889,
CNR5642549964,Kammanahalli,Auto,Canceled by Customer,328,
CNR5699656215,Rajarajeshwari Nagar,Prime Plus,Success,121,4.0
CNR6903912288,Langford Town,Bike,Success,156,3.6
CNR7563936743,Hulimavu,Prime SUV,Driver Not Found,437,
CNR4381005666,Shivajinagar,Mini,Success,581,4.4
CNR6590554347,Jayanagar,Auto,Success,478,3.4
CNR2671114176,KR Puram,eBike,Canceled by Driver,300,
CNR2765706485,Jayanagar,Bike,Canceled by Driver,691,
CNR6702404767,Basavanagudi,Mini,Success,173,4.6
CNR8964675466,Padmanabhanagar,Mini,Success,892,3.7
CNR3590304465,Kammanahalli,Bike,Success,178,4.9
CNR3946240728,Sarjapur Road,eBike,Canceled by Driver,240,
CNR3515875736,Banashankari,Prime SUV,Success,871,3.1
CNR4403231332,Kammanahalli,Prime Plus,Canceled by Driver,1307,
CNR8184904186,Koramangala,Mini,Success,279,3.7
CNR5264652974,Whitefield,Auto,Success,346,3.8
CNR9138919116,Hulimavu,Prime SUV,Canceled by Customer,439,
CNR3154076391,Tumkur Road,Prime Plus,Success,810,3.7
CNR6774187753,Devanahalli,Prime SUV,Success,814,4.1
CNR2119272226,Hosur Road,Prime Sedan,Success,476,4.5
CNR7530730293,BTM Layout,Prime Sedan,Success,298,4.0
CNR5769057612,Tumkur Road,Mini,Success,222,3.8
CNR9465684722,Devanahalli,Mini,Success,342,4.5
CNR3876829578,Rajarajeshwari Nagar,Auto,Success,905,3.5
CNR5222391496,Kammanahalli,Prime Sedan,Success,738,4.1
CNR4042353816,Chickpet,eBike,Success,410,3.7
CNR8220575594,Cox Town,Prime Plus,Success,1973,3.1
CNR2164263923,Yelahanka,Bike,Success,324,4.0
CNR5317001787,Banashankari,Mini,Canceled by Customer,394,
CNR6121960728,Mysore Road,Prime Plus,Driver Not Found,378,
CNR6496126998,KR Puram,Mini,Success,394,4.6
CNR2684503923,Koramangala,Prime SUV,Success,1146,3.9
CNR3799468340,MG Road,Prime SUV,Canceled by Customer,669,
CNR2691284418,Kadugodi,Mini,Success,242,4.1
CNR3572429584,Bellandur,Bike,Canceled by Driver,157,
CNR9098996200,Ulsoor,Prime Sedan,Driver Not Found,964,
CNR6124249548,Basavanagudi,Prime Plus,Canceled by Customer,444,
CNR6086361164,Yeshwanthpur,eBike,Success,474,3.6
CNR2227562138,Marathahalli,Prime Plus,Success,341,4.7
CNR1585051441,Ulsoor,Prime Plus,Canceled by Driver,1114,
CNR8310072209,Hulimavu,eBike,Canceled by Customer,1587,
CNR5468596628,Banashankari,Prime Plus,Success,428,4.4
CNR4420429639,Cox Town,Mini,Canceled by Customer,257,
CNR9621878792,Shantinagar,Prime SUV,Success,420,4.8
CNR5023266748,Vijayanagar,Prime Plus,Success,200,4.7
CNR1835275052,Ramamurthy Nagar,Prime SUV,Success,128,4.8
CNR9522319665,Kadugodi,Mini,Success,197,3.1
CNR4775402560,Shivajinagar,eBike,Canceled by Driver,217,
CNR7324961413,BTM Layout,Prime Sedan,Success,490,3.1
CNR4043697187,Tumkur Road,Prime Sedan,Success,562,3.8
CNR5291611368,Rajajinagar,Prime SUV,Driver Not Found,476,
CNR7472727676,Frazer Town,Mini,Success,386,3.4
CNR4967539920,RT Nagar,Bike,Success,456,4.2
CNR3697667063,Electronic City,Bike,Success,295,3.1
CNR7236106287,Mysore Road,Bike,Success,142,3.8
CNR9525905140,Koramangala,eBike,Driver Not Found,450,
CNR4809164768,Sahakar Nagar,Prime Sedan,Driver Not Found,492,
CNR9785755514,Padmanabhanagar,Bike,Driver Not Found,124,
CNR3662571725,Marathahalli,eBike,Canceled by Driver,384,
CNR1981924497,Basavanagudi,Prime SUV,Success,623,4.2
CNR8000187202,Rajajinagar,Auto,Success,413,3.9
CNR2845163370,Yelahanka,Prime Plus,Canceled by Driver,449,
CNR7532050747,Devanahalli,eBike,Driver Not Found,354,
CNR5690199031,Mysore Road,Prime SUV,Canceled by Customer,286,
CNR3039022984,RT Nagar,Mini,Canceled by Customer,868,
CNR8723616152,HSR Layout,Prime Plus,Success,390,3.8
CNR3013065637,RT Nagar,Mini,Canceled by Customer,471,
CNR5826546760,JP Nagar,Prime SUV,Success,914,4.4
CNR3248785599,Basavanagudi,Auto,Success,334,4.3
CNR1080918352,Indiranagar,Bike,Canceled by Customer,547,
CNR2798495224,Cox Town,Mini,Canceled by Customer,2390,
CNR7934577225,Frazer Town,Prime Plus,Canceled by Driver,198,
CNR9938403747,Sahakar Nagar,Prime Sedan,Success,128,4.1
CNR8865104285,KR Puram,Prime Plus,Success,319,3.7
CNR7812601819,Padmanabhanagar,Prime SUV,Canceled by Driver,2973,
CNR3860950502,Kadugodi,Prime SUV,Success,2358,4.1
CNR8672920450,Magadi Road,Mini,Success,215,4.3
CNR9812338292,Shivajinagar,Prime Sedan,Success,349,3.3
CNR3518157204,Electronic City,Prime Plus,Driver Not Found,1452,
CNR5525643119,Marathahalli,Bike,Success,428,4.4
CNR4003224821,Kadugodi,Mini,Success,310,3.4
CNR2227847846,Marathahalli,Prime SUV,Driver Not Found,2791,
CNR9973613808,Kadugodi,Prime Sedan,Canceled by Driver,182,
CNR7552522156,Marathahalli,Bike,Success,370,4.3
CNR2577744454,Hebbal,Prime SUV,Success,230,4.2
CNR9230880023,Banashankari,Bike,Success,494,3.7
CNR8147525752,Basavanagudi,Auto,Success,907,4.0
CNR4908142904,Malleshwaram,Prime Plus,Success,295,3.4
CNR3137495711,Hulimavu,eBike,Driver Not Found,2983,
CNR8066019941,Majestic,Bike,Success,929,4.9
CNR5366346227,Yeshwanthpur,Mini,Success,348,4.0
CNR6696702889,Hennur,Prime Plus,Success,284,3.1
CNR6267590563,Ulsoor,Prime SUV,Canceled by Customer,313,
CNR4196243894,Langford Town,Prime SUV,Success,172,3.5
CNR6494904660,Bannerghatta Road,Mini,Success,166,3.9
CNR7140474896,Langford Town,Prime SUV,Success,127,4.2
CNR7869480209,Rajarajeshwari Nagar,Prime SUV,Success,913,4.5
CNR6328438960,MG Road,Bike,Driver Not Found,193,
CNR9514074247,Bannerghatta Road,Prime Sedan,Canceled by Driver,381,
CNR7682134258,Chamarajpet,Prime Sedan,Driver Not Found,166,
CNR4799968166,Shivajinagar,Prime Plus,Success,767,3.2
CNR3981726410,Malleshwaram,Prime Sedan,Success,2109,3.6
CNR6376554061,BTM Layout,Prime SUV,Driver Not Found,298,
CNR8094230363,Devanahalli,Prime Sedan,Success,474,4.8
CNR9493508164,Yeshwanthpur,Auto,Success,621,3.6
CNR7680003825,Magadi Road,Prime SUV,Success,158,3.5
CNR3582804230,Chamarajpet,eBike,Success,414,3.4
CNR7563328083,Indiranagar,Prime Sedan,Success,240,4.1
CNR5674816873,Sarjapur Road,Prime SUV,Success,197,3.4
CNR7210100292,Banashankari,Prime Sedan,Success,998,4.6
CNR4938655389,Hulimavu,Prime Sedan,Canceled by Driver,356,
CNR3899418446,Basavanagudi,Bike,Canceled by Driver,215,
CNR3454367319,Bellandur,Prime Plus,Success,1127,4.6
CNR2422838541,Hennur,Auto,Success,1511,4.3
CNR9700558317,Mysore Road,Bike,Success,135,3.1
CNR8325565904,Marathahalli,Mini,Success,368,4.2
CNR1625316724,Rajajinagar,Prime SUV,Success,486,4.4
CNR4667893352,Banashankari,Bike,Success,339,4.0
CNR8080790229,Shivajinagar,Bike,Success,2017,3.1
CNR4174979968,Yeshwanthpur,Mini,Success,312,3.4
CNR4028513762,Jayanagar,Prime Plus,Success,1211,4.2
CNR7033060394,Shivajinagar,Auto,Success,888,4.7
CNR2185841220,Jayanagar,Bike,Driver Not Found,433,
CNR1220587550,Rajarajeshwari Nagar,Prime Plus,Canceled by Driver,406,
CNR7630915736,JP Nagar,Auto,Success,463,3.6
CNR5459287832,Vijayanagar,Prime Sedan,Success,548,4.9
CNR1755080548,Hulimavu,Prime Plus,Success,908,3.6
CNR4979580902,Indiranagar,Prime Sedan,Success,1891,3.9
CNR2568634045,KR Puram,Mini,Canceled by Driver,232,
CNR8643442201,Sahakar Nagar,Prime Sedan,Driver Not Found,1242,
CNR9998356574,Yelahanka,Prime Sedan,Success,845,3.4
CNR4683554946,Yeshwanthpur,Mini,Driver Not Found,276,
CNR5902737021,BTM Layout,eBike,Success,510,3.2
CNR8486544816,Rajarajeshwari Nagar,Mini,Success,378,4.3
CNR3146116392,Shantinagar,Prime Sedan,Canceled by Customer,2216,
CNR1411206582,Varthur,Bike,Success,122,3.2
CNR6635268635,Hosur Road,eBike,Success,137,4.9
CNR7827238323,Ulsoor,Auto,Success,558,3.8
CNR7109939195,BTM Layout,Prime Plus,Success,1183,4.8
CNR8257472889,Sahakar Nagar,Prime Sedan,Success,732,4.4
CNR5345871593,Sahakar Nagar,Prime SUV,Canceled by Driver,652,
CNR3591613069,Shivajinagar,Bike,Success,2827,4.7
CNR6870746297,Peenya,Mini,Driver Not Found,706,
CNR2429194731,Ramamurthy Nagar,Prime SUV,Success,238,3.5
CNR9299898459,Bellandur,eBike,Success,323,3.6
CNR2798469172,Basavanagudi,Prime Plus,Success,103,4.1
CNR5992897949,Basavanagudi,Auto,Success,327,3.6
CNR5074638935,Bellandur,Prime Sedan,Success,148,4.0
CNR3459542488,Chamarajpet,Mini,Success,802,4.5
